scenario,seed,k_known,n,r,sigma_x,d_max,R_task,p_lo,p_hi,F_keep_n,bb_acc,cbm_acc,cbm_mse,F_frac_best_abs_negative,F_mean_best_abs_signed,F_frac_margin_negative,E_frac_best_abs_negative,E_mean_best_abs_signed,E_frac_margin_negative,F_pair_raw_mean,F_pair_raw_max,E_pair_raw_mean,E_pair_raw_max,F_pair_soft_mean,F_pair_soft_max,F_mean_abs_Z,E_pair_soft_mean,E_pair_soft_max,E_mean_abs_Z,pair_soft_eps,S_frob_abs,S_frob_rel,Cov_frob_abs,Cov_frob_rel,Corr_frob_abs,Corr_frob_rel
0,12,2,8000,64,0.3,1,0.75,0.4,0.6,946,0.8675,0.8,0.0407644137740135,0.5,-0.0127774178981781,0.5,0,0.562743186950684,0,0.00270088762044907,0.00270088762044907,0.0869935527443886,0.0869935527443886,0.00293624866573926,0.00293624866573926,0.919841945171356,0.68554221480453,0.68554221480453,0.126896440982819,0.000001,5.53729104995728,0.921557829979872,0.0696071649773508,0.199348429754891,0.159350235411303,0.0892311243083048
0,13,2,8000,64,0.3,1,0.75,0.4,0.6,583,0.8785,0.1205,0.0363652557134628,0,0.971858739852905,0,0,0.43764716386795,0,0.405357271432877,0.405357271432877,0.0454699210822582,0.0454699210822582,3.13557850709205,3.13557850709205,0.12927570939064,0.423523761717297,0.423523761717297,0.10735996812582,0.000001,6.90430164337158,0.940799316565197,0.0329238806954828,0.0763761248876344,0.0816880940633214,0.0444880382872772
0,14,2,8000,64,0.3,1,0.75,0.4,0.6,837,0.8785,0.8785,0.0225015226751566,0,0.926721692085266,0,0,0.664692997932434,0,0.0273479241877794,0.0273479241877794,0.0369717292487621,0.0369717292487621,0.0348430111460739,0.0348430111460739,0.784888803958893,0.22601798387047,0.22601798387047,0.163577705621719,0.000001,5.37075042724609,0.91411389886044,0.0295291826251295,0.0686011055464987,0.117068794067405,0.0646637707744139
0,15,2,8000,64,0.3,1,0.75,0.4,0.6,806,0.8675,0.6485,0.0555380806326866,1,-0.957481145858765,1,0,0.506312012672424,0,0.0365667119622231,0.0365667119622231,0.032022949308157,0.032022949308157,0.0418694641670591,0.0418694641670591,0.873349368572235,0.261293013055095,0.261293013055095,0.122554704546928,0.000001,6.98010873794556,0.912447575096428,0.0576675392277741,0.158770070357146,0.15561611263939,0.0871568072228894
0,16,2,8000,64,0.3,1,0.75,0.4,0.6,836,0.879,0.8765,0.0298379361629486,0,0.868975043296814,0,0,0.656999051570892,0,0.153049141168594,0.153049141168594,0.0310225356370211,0.0310225356370211,0.284560853782291,0.284560853782291,0.537842273712158,0.145201473379178,0.145201473379178,0.213650658726692,0.000001,5.55843114852905,0.897341271774779,0.0352616497566497,0.079235471107248,0.139160293295119,0.077207040562377
0,17,2,8000,64,0.3,1,0.75,0.4,0.6,721,0.8755,0.8755,0.0291835255920887,0,0.942026615142822,0,0,0.608430206775665,0,0.416914373636246,0.416914373636246,0.0979821532964706,0.0979821532964706,4.70971916098668,4.70971916098668,0.0885211303830147,9.80402474194188,9.80402474194188,0.00999307446181774,0.000001,6.38967943191528,0.963377554812994,0.0408747178490169,0.0951670828190175,0.178260549249582,0.100514544651029
0,18,2,8000,64,0.3,1,0.75,0.4,0.6,911,0.8695,0.8815,0.0300833228975534,0,0.944658517837524,0,0.5,0.109672904014587,0.5,0.0459708273410797,0.0459708273410797,0.0392803438007832,0.0392803438007832,0.0616584961979831,0.0616584961979831,0.745570659637451,10.2397596866038,10.2397596866038,0.00383506109938025,0.000001,5.6731653213501,0.936156990295279,0.0358920144528825,0.0804397057758696,0.112509794162152,0.061933007946782
0,19,2,8000,64,0.3,1,0.75,0.4,0.6,908,0.865,0.865,0.0258055031299591,0,0.9165278673172,0,0,0.504225015640259,0,0.21192529797554,0.21192529797554,0.0200716499239206,0.0200716499239206,0.488283698546245,0.488283698546245,0.434019833803177,0.178451340532061,0.178451340532061,0.112475879490376,0.000001,5.77154397964478,0.932954097517939,0.0267744634357525,0.063730718805962,0.138215778376167,0.0769713875214728
0,20,2,8000,64,0.3,1,0.75,0.4,0.6,857,0.88,0.8825,0.0219179522246122,0.5,0.0209504961967468,0.5,0.5,-0.0166303962469101,0.5,0.00355692207813263,0.00355692207813263,0.049499049782753,0.049499049782753,0.00397326904256042,0.00397326904256042,0.89521199464798,3.38048298400576,3.38048298400576,0.0146415969356895,0.000001,6.21582078933716,0.947335760092139,0.0285987093152369,0.0675693655004494,0.110998288399649,0.06122600908534
0,21,2,8000,64,0.3,1,0.75,0.4,0.6,884,0.8865,0.892,0.0210803803056479,1,-0.958335876464844,1,0,0.482078969478607,0,0.0724199116230011,0.0724199116230011,0.0555911473929882,0.0555911473929882,0.0958343088033661,0.0958343088033661,0.755677342414856,1.28950558338375,1.28950558338375,0.0431094355881214,0.000001,6.38863134384155,0.89559344099749,0.0268045430583112,0.062880184698568,0.106692174275936,0.0586486339098337
